trans_id,fecha,anio,quarter,mes,dia,week,dianame,hhjornada,mmjornada,inith,initm,finh,finm,totalventa,tipodocto,producto,cantidad,precio,costo,discountperc,subtotal,neto,impuesto,total,totalingreso,netoingreso,subtotalingreso,valor,valororigen,monedacmonetaria,descripcion,glosa,tipoproducto,familia,subfamilia,tipo,subtipo,vigente,unidad,procedencia
86,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2980,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10 % MG,EXISTENCIA,VACUNO,MOLIDA CORRIENTE,CARNES,VACUNO MOLIDA,S,KG,NAC
87,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1480,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,ENTERO,S,KG,NAC
88,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
89,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3980,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
90,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,MOLIDA,S,KG,NAC
91,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,122652298,1.03,3992,3354.369,0,4112,3455,657,3455,3455,32945,39206,2998,2998,PS,CLIENTE,POLLO PECHUGA  DESHUESADA NAC ,EXISTENCIA,POLLO,PECHUGA,CARNES,DESHUESADO,S,KG,NAC
92,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
93,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2980,0,PS,CLIENTE,POLLO TRUTRO ENTERO,EXISTENCIA,POLLO,TRUTRO ENTERO,CARNES,NAC,S,KG,NAC
94,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
95,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,AJUSTE T/INVENTARIO,126702531,40,3300,3300,0,132000,132000,0,132000,132000,259100,259100,3880,0,PS,CLIENTE,VACUNO PLATEADA   CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
96,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
97,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2450,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
98,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2980,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10 % MG,EXISTENCIA,VACUNO,MOLIDA CORRIENTE,CARNES,VACUNO MOLIDA,S,KG,NAC
99,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,12662365,21.72,5980,0,0,129886,129886,0,129886,129886,304819,304819,5280,0,PS,CLIENTE,VACUNO ASIENTO CAT V ENTERO NAC,EXISTENCIA,VACUNO,ASIENTO,CARNES,ENTERO,S,KG,NAC
100,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
101,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2980,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
102,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
103,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126522511,37.79,5698,0,0,215327,215327,0,215327,215327,386945,386945,4580,0,PS,CLIENTE,VACUNO MOLLEJA  NAC ,EXISTENCIA,VACUNO,MOJELLA,CARNES,ENTERO,S,KG,NAC
104,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
105,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2450,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
106,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
107,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,AJUSTE T/INVENTARIO,126702531,40,3300,3300,0,132000,132000,0,132000,132000,259100,259100,3880,0,PS,CLIENTE,VACUNO PLATEADA   CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
108,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
109,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2980,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
110,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2980,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10%,EXISTENCIA,VACUNO,MOLIDA,CARNES,CORRIENTE,S,KG,NAC
111,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1480,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,ENTERO,S,KG,NAC
112,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
113,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2450,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
114,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
115,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,126702531,9.715,5098,3300,0,49527,49527,0,49527,49527,202921,202921,4098,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
116,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
117,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,,POLLO TRUTRO ENTERO,EXISTENCIA,POLLO,TRUTRO ENTERO,CARNES,NAC,S,KG,NAC
118,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
119,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,AJUSTE T/INVENTARIO,126702531,40,3300,3300,0,132000,132000,0,132000,132000,259100,259100,3880,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
120,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4680,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
121,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2450,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
122,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2980,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10%,EXISTENCIA,VACUNO,MOLIDA,CARNES,CORRIENTE,S,KG,NAC
123,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,12662365,21.72,5980,0,0,129886,129886,0,129886,129886,304819,304819,5980,0,PS,CLIENTE,VACUNO ASIENTO CAT V ENTERO NAC,EXISTENCIA,VACUNO,ASIENTO,CARNES,ENTERO,S,KG,NAC
124,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
125,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,,POLLO TRUTRO ENTERO,EXISTENCIA,POLLO,TRUTRO ENTERO,CARNES,NAC,S,KG,NAC
126,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4680,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
127,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,122652298,1.03,3992,3354.369,0,4112,3455,657,3455,3455,32945,39206,2998,2998,PS,CLIENTE,POLLO PECHUGA  DESHUESADA NAC ,EXISTENCIA,POLLO,PECHUGA,CARNES,DESHUESADO,S,KG,NAC
128,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
129,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2450,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
130,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
131,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,AJUSTE T/INVENTARIO,126702531,40,3300,3300,0,132000,132000,0,132000,132000,259100,259100,3880,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
132,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4680,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,MOLIDA,S,KG,NAC
133,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
134,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2598,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10%,EXISTENCIA,VACUNO,MOLIDA,CARNES,CORRIENTE,S,KG,NAC
135,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1480,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,PITO,S,KG,NAC
136,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
137,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,2450,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
138,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4680,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,MOLIDA,S,KG,NAC
139,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126522511,37.79,5698,0,0,215327,215327,0,215327,215327,386945,386945,4580,0,PS,CLIENTE,VACUNO MOLLEJA  NAC ,EXISTENCIA,VACUNO,MOJELLA,CARNES,ENTERO,S,KG,NAC
140,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
141,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
142,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
143,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,AJUSTE T/INVENTARIO,126702531,40,3300,3300,0,132000,132000,0,132000,132000,259100,259100,3980,0,PS,,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
144,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4680,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
145,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3880,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
146,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2598,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10%,EXISTENCIA,VACUNO,MOLIDA,CARNES,CORRIENTE,S,KG,NAC
147,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,12662365,21.72,5980,0,0,129886,129886,0,129886,129886,304819,304819,5980,0,PS,CLIENTE,VACUNO ASIENTO CAT V ENTERO NAC,EXISTENCIA,VACUNO,ASIENTO,CARNES,ENTERO,S,KG,NAC
148,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
149,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
150,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4680,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
151,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,7.8029E+12,1,689,579,0,689,579,110,579,579,4051,4820,427.5,0,PS,PROVEEDOR,MANTEQUILLA SOPROLE C/SAL 125GR           ,EXISTENCIA,LACTEOS,MANTEQUILLA,ABARROTES,NO,S,UN,SP
152,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
153,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3880,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
154,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
155,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,AJUSTE T/INVENTARIO,126702531,40,3300,3300,0,132000,132000,0,132000,132000,259100,259100,3980,0,PS,,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
156,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
157,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
158,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2598,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10 % MG,EXISTENCIA,VACUNO,MOLIDA CORRIENTE,CARNES,VACUNO MOLIDA,S,KG,NAC
159,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1480,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,PITO,S,KG,NAC
160,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
161,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3880,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
